CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,_count,_sum,_mean,class,time
0600200011528,06,002,0001,1528,8437.0,40497.600000001185,4.80000000000014,Rain,23100
0600200011301,06,002,0001,1301,30706.0,147388.80000001652,4.800000000000538,Rain,23100
0600200011053,06,002,0001,1053,16372.0,78585.60000002428,4.800000000001483,Rain,23100
0600200011072,06,002,0001,1072,14426.0,69244.80000001861,4.80000000000129,Rain,23100
0600200010731,06,002,0001,0731,14382.0,69033.60000001849,4.800000000001285,Rain,23100
060020001166A,06,002,0001,166A,4462.0,21417.599999998216,4.7999999999996,Rain,23100
0600200011710,06,002,0001,1710,4946.0,23740.799999997864,4.799999999999568,Rain,23100
060020001006A,06,002,0001,006A,3835.0,18407.999999998672,4.799999999999653,Rain,23100
0600200010074,06,002,0001,0074,2422.0,11625.599999999698,4.7999999999998755,Rain,23100
0600200011655,06,002,0001,1655,13757.0,66033.60000001667,4.800000000001211,Rain,23100
0600200011636,06,002,0001,1636,4858.0,23318.399999997928,4.7999999999995735,Rain,23100
0601000010362,06,010,0001,0362,9134.0,43843.20000000321,4.8000000000003515,Rain,23100
0600200011640,06,002,0001,1640,6309.0,55266.840000002594,8.760000000000412,Rain,23400
0600200011617,06,002,0001,1617,11442.0,100231.91999998424,8.759999999998623,Rain,23400
0600200011621,06,002,0001,1621,7196.0,63036.9600000044,8.76000000000061,Rain,23400
0600200010676,06,002,0001,0676,15358.0,134536.0799999695,8.759999999998014,Rain,23400
0600200010727,06,002,0001,0727,26366.0,230966.160000072,8.760000000002732,Rain,23400
0600200011142,06,002,0001,1142,16974.0,148692.23999998454,8.759999999999089,Rain,23400
0600200010411,06,002,0001,0411,17020.0,149095.19999998496,8.759999999999117,Rain,23400
0600200011481,06,002,0001,1481,15369.0,134632.4399999696,8.759999999998021,Rain,23400
0600200011068,06,002,0001,1068,28751.0,251858.76000009422,8.760000000003277,Rain,23400
0600200010708,06,002,0001,0708,12660.0,110901.59999997786,8.759999999998252,Rain,23400
0600200011458,06,002,0001,1458,8266.0,72410.16000000088,8.760000000000106,Rain,23400
0600200010318,06,002,0001,0318,13650.0,119573.99999997267,8.759999999997998,Rain,23400
0600200010680,06,002,0001,0680,12667.0,110962.91999997782,8.759999999998248,Rain,23400
0600200010712,06,002,0001,0712,16792.0,147097.91999998284,8.759999999998978,Rain,23400
0600200010746,06,002,0001,0746,17500.0,153299.99999998944,8.759999999999396,Rain,23400
0600200010750,06,002,0001,0750,21615.0,189347.40000002776,8.760000000001284,Rain,23400
0600200010765,06,002,0001,0765,17334.0,151845.8399999879,8.759999999999302,Rain,23400
0600200010816,06,002,0001,0816,9994.0,87547.43999999182,8.759999999999183,Rain,23400
0600200011123,06,002,0001,1123,9422.0,82536.71999999482,8.759999999999451,Rain,23400
0600200011227,06,002,0001,1227,19151.0,167762.7600000048,8.760000000000252,Rain,23400
0600200011265,06,002,0001,1265,15638.0,136988.8799999721,8.759999999998216,Rain,23400
060020001127A,06,002,0001,127A,18291.0,160229.1599999968,8.759999999999826,Rain,23400
0600200010801,06,002,0001,0801,21416.0,187604.1600000259,8.76000000000121,Rain,23400
0600200010835,06,002,0001,0835,17270.0,151285.1999999873,8.759999999999264,Rain,23400
0600200010924,06,002,0001,0924,19386.0,169821.360000007,8.76000000000036,Rain,23400
0600200011439,06,002,0001,1439,10954.0,95957.0399999868,8.759999999998794,Rain,23400
0600200011462,06,002,0001,1462,13706.0,120064.55999997238,8.759999999997985,Rain,23400
0600200010322,06,002,0001,0322,14773.0,129411.47999996679,8.759999999997753,Rain,23400
060020001077A,06,002,0001,077A,18408.0,161254.0799999979,8.759999999999886,Rain,23400
0600200010981,06,002,0001,0981,5172.0,45306.72000000028,8.760000000000053,Rain,23400
0600200011513,06,002,0001,1513,23388.0,204878.88000004427,8.760000000001893,Rain,23400
0600200011528,06,002,0001,1528,8437.0,73908.11999999998,8.759999999999998,Rain,23400
0600200011301,06,002,0001,1301,30706.0,268984.5600001124,8.76000000000366,Rain,23400
0600200011053,06,002,0001,1053,16372.0,143418.71999997893,8.759999999998714,Rain,23400
0600200011072,06,002,0001,1072,14426.0,126371.7599999686,8.759999999997824,Rain,23400
0600200010731,06,002,0001,0731,14382.0,125986.31999996884,8.759999999997833,Rain,23400
060020001166A,06,002,0001,166A,4462.0,39087.11999999883,8.759999999999739,Rain,23400
0600200011710,06,002,0001,1710,4946.0,43326.95999999982,8.759999999999962,Rain,23400
060020001006A,06,002,0001,006A,3835.0,33594.599999997554,8.759999999999362,Rain,23400
0600200010074,06,002,0001,0074,2422.0,21216.719999999474,8.759999999999783,Rain,23400
0600200011655,06,002,0001,1655,13757.0,120511.31999997211,8.759999999997973,Rain,23400
0600200011636,06,002,0001,1636,4858.0,42556.07999999964,8.759999999999925,Rain,23400
0601000010362,06,010,0001,0362,9134.0,80013.83999999633,8.759999999999598,Rain,23400
0600200011640,06,002,0001,1640,6309.0,55266.840000002594,8.760000000000412,Rain,23700
0600200011617,06,002,0001,1617,11442.0,100231.91999998424,8.759999999998623,Rain,23700
0600200011621,06,002,0001,1621,7196.0,63036.9600000044,8.76000000000061,Rain,23700
0600200010676,06,002,0001,0676,15358.0,134536.0799999695,8.759999999998014,Rain,23700
0600200010727,06,002,0001,0727,26366.0,230966.160000072,8.760000000002732,Rain,23700
0600200011142,06,002,0001,1142,16974.0,148692.23999998454,8.759999999999089,Rain,23700
0600200010411,06,002,0001,0411,17020.0,149095.19999998496,8.759999999999117,Rain,23700
0600200011481,06,002,0001,1481,15369.0,134632.4399999696,8.759999999998021,Rain,23700
0600200011068,06,002,0001,1068,28751.0,251858.76000009422,8.760000000003277,Rain,23700
0600200010708,06,002,0001,0708,12660.0,110901.59999997786,8.759999999998252,Rain,23700
0600200011458,06,002,0001,1458,8266.0,72410.16000000088,8.760000000000106,Rain,23700
0600200010318,06,002,0001,0318,13650.0,119573.99999997267,8.759999999997998,Rain,23700
0600200010680,06,002,0001,0680,12667.0,110962.91999997782,8.759999999998248,Rain,23700
0600200010712,06,002,0001,0712,16792.0,147097.91999998284,8.759999999998978,Rain,23700
0600200010746,06,002,0001,0746,17500.0,153299.99999998944,8.759999999999396,Rain,23700
0600200010750,06,002,0001,0750,21615.0,189347.40000002776,8.760000000001284,Rain,23700
0600200010765,06,002,0001,0765,17334.0,151845.8399999879,8.759999999999302,Rain,23700
0600200010816,06,002,0001,0816,9994.0,87547.43999999182,8.759999999999183,Rain,23700
0600200011123,06,002,0001,1123,9422.0,82536.71999999482,8.759999999999451,Rain,23700
0600200011227,06,002,0001,1227,19151.0,167762.7600000048,8.760000000000252,Rain,23700
0600200011265,06,002,0001,1265,15638.0,136988.8799999721,8.759999999998216,Rain,23700
060020001127A,06,002,0001,127A,18291.0,160229.1599999968,8.759999999999826,Rain,23700
0600200010801,06,002,0001,0801,21416.0,187604.1600000259,8.76000000000121,Rain,23700
0600200010835,06,002,0001,0835,17270.0,151285.1999999873,8.759999999999264,Rain,23700
0600200010924,06,002,0001,0924,19386.0,169821.360000007,8.76000000000036,Rain,23700
0600200011439,06,002,0001,1439,10954.0,95957.0399999868,8.759999999998794,Rain,23700
0600200011462,06,002,0001,1462,13706.0,120064.55999997238,8.759999999997985,Rain,23700
0600200010322,06,002,0001,0322,14773.0,129411.47999996679,8.759999999997753,Rain,23700
060020001077A,06,002,0001,077A,18408.0,161254.0799999979,8.759999999999886,Rain,23700
0600200010981,06,002,0001,0981,5172.0,45306.72000000028,8.760000000000053,Rain,23700
0600200011513,06,002,0001,1513,23388.0,204878.88000004427,8.760000000001893,Rain,23700
0600200011528,06,002,0001,1528,8437.0,73908.11999999998,8.759999999999998,Rain,23700
0600200011301,06,002,0001,1301,30706.0,268984.5600001124,8.76000000000366,Rain,23700
0600200011053,06,002,0001,1053,16372.0,143418.71999997893,8.759999999998714,Rain,23700
0600200011072,06,002,0001,1072,14426.0,126371.7599999686,8.759999999997824,Rain,23700
0600200010731,06,002,0001,0731,14382.0,125986.31999996884,8.759999999997833,Rain,23700
060020001166A,06,002,0001,166A,4462.0,39087.11999999883,8.759999999999739,Rain,23700
0600200011710,06,002,0001,1710,4946.0,43326.95999999982,8.759999999999962,Rain,23700
060020001006A,06,002,0001,006A,3835.0,33594.599999997554,8.759999999999362,Rain,23700
0600200010074,06,002,0001,0074,2422.0,21216.719999999474,8.759999999999783,Rain,23700
0600200011655,06,002,0001,1655,13757.0,120511.31999997211,8.759999999997973,Rain,23700
0600200011636,06,002,0001,1636,4858.0,42556.07999999964,8.759999999999925,Rain,23700
0601000010362,06,010,0001,0362,9134.0,80013.83999999633,8.759999999999598,Rain,23700
0600200011640,06,002,0001,1640,6309.0,4542.479999999657,0.7199999999999456,Rain,2400
0600200011617,06,002,0001,1617,11442.0,8238.240000000906,0.7200000000000791,Rain,2400
0600200011621,06,002,0001,1621,7196.0,5181.119999999883,0.7199999999999837,Rain,2400
0600200010676,06,002,0001,0676,15358.0,11057.759999998341,0.719999999999892,Rain,2400
0600200010727,06,002,0001,0727,26366.0,18983.5199999977,0.7199999999999128,Rain,2400
0600200011142,06,002,0001,1142,16974.0,12221.279999997283,0.71999999999984,Rain,2400
0600200010411,06,002,0001,0411,17020.0,12254.399999997253,0.7199999999998385,Rain,2400
0600200011481,06,002,0001,1481,15369.0,11065.679999998334,0.7199999999998916,Rain,2400
0600200011068,06,002,0001,1068,28751.0,20700.720000000478,0.7200000000000166,Rain,2400
0600200010708,06,002,0001,0708,12660.0,9115.200000000108,0.7200000000000085,Rain,2400
0600200011458,06,002,0001,1458,8266.0,5951.520000000155,0.7200000000000187,Rain,2400
0600200010318,06,002,0001,0318,13650.0,9827.99999999946,0.7199999999999604,Rain,2400
0600200010680,06,002,0001,0680,12667.0,9120.240000000103,0.7200000000000082,Rain,2400
0600200010712,06,002,0001,0712,16792.0,12090.239999997402,0.7199999999998453,Rain,2400
0600200010746,06,002,0001,0746,17500.0,12599.999999996939,0.7199999999998251,Rain,2400
0600200010750,06,002,0001,0750,21615.0,15562.799999994244,0.7199999999997337,Rain,2400
0600200010765,06,002,0001,0765,17334.0,12480.479999997047,0.7199999999998297,Rain,2400
0600200010816,06,002,0001,0816,9994.0,7195.680000000595,0.7200000000000596,Rain,2400
0600200011123,06,002,0001,1123,9422.0,6783.840000000449,0.7200000000000477,Rain,2400
0600200011227,06,002,0001,1227,19151.0,13788.719999995858,0.7199999999997837,Rain,2400
0600200011265,06,002,0001,1265,15638.0,11259.359999998158,0.7199999999998822,Rain,2400
060020001127A,06,002,0001,127A,18291.0,13169.51999999642,0.7199999999998044,Rain,2400
0600200010801,06,002,0001,0801,21416.0,15419.519999994374,0.7199999999997373,Rain,2400
0600200010835,06,002,0001,0835,17270.0,12434.39999999709,0.7199999999998314,Rain,2400
0600200010924,06,002,0001,0924,19386.0,13957.919999995704,0.7199999999997784,Rain,2400
0600200011439,06,002,0001,1439,10954.0,7886.88000000084,0.7200000000000767,Rain,2400
0600200011462,06,002,0001,1462,13706.0,9868.319999999423,0.7199999999999579,Rain,2400
0600200010322,06,002,0001,0322,14773.0,10636.559999998724,0.7199999999999136,Rain,2400
060020001077A,06,002,0001,077A,18408.0,13253.759999996344,0.7199999999998014,Rain,2400
0600200010981,06,002,0001,0981,5172.0,3723.839999999602,0.719999999999923,Rain,2400
0600200011513,06,002,0001,1513,23388.0,16839.359999994234,0.7199999999997535,Rain,2400
0600200011528,06,002,0001,1528,8437.0,6074.640000000199,0.7200000000000235,Rain,2400
0600200011301,06,002,0001,1301,30706.0,22108.320000002754,0.7200000000000897,Rain,2400
0600200011053,06,002,0001,1053,16372.0,11787.839999997677,0.7199999999998581,Rain,2400
0600200011072,06,002,0001,1072,14426.0,10386.719999998952,0.7199999999999274,Rain,2400
0600200010731,06,002,0001,0731,14382.0,10355.03999999898,0.7199999999999291,Rain,2400
060020001166A,06,002,0001,166A,4462.0,3212.639999999744,0.7199999999999426,Rain,2400
0600200011710,06,002,0001,1710,4946.0,3561.119999999647,0.7199999999999286,Rain,2400
060020001006A,06,002,0001,006A,3835.0,2761.1999999998693,0.7199999999999659,Rain,2400
0600200010074,06,002,0001,0074,2422.0,1743.8400000000559,0.7200000000000231,Rain,2400
0600200011655,06,002,0001,1655,13757.0,9905.03999999939,0.7199999999999557,Rain,2400
0600200011636,06,002,0001,1636,4858.0,3497.7599999996646,0.7199999999999309,Rain,2400
0601000010362,06,010,0001,0362,9134.0,6576.480000000376,0.7200000000000412,Rain,2400
0600200011640,06,002,0001,1640,6309.0,49210.20000000398,7.80000000000063,Rain,24000
0600200011617,06,002,0001,1617,11442.0,89247.60000001891,7.800000000001653,Rain,24000
0600200011621,06,002,0001,1621,7196.0,56128.80000000656,7.800000000000911,Rain,24000
0600200010676,06,002,0001,0676,15358.0,119792.4000000303,7.800000000001973,Rain,24000
0600200010727,06,002,0001,0727,26366.0,205654.7999999232,7.7999999999970875,Rain,24000
0600200011142,06,002,0001,1142,16974.0,132397.20000003255,7.800000000001917,Rain,24000
0600200010411,06,002,0001,0411,17020.0,132756.000000032,7.800000000001881,Rain,24000
0600200011481,06,002,0001,1481,15369.0,119878.20000003034,7.800000000001974,Rain,24000
0600200011068,06,002,0001,1068,28751.0,224257.79999989545,7.799999999996364,Rain,24000
0600200010708,06,002,0001,0708,12660.0,98748.00000002245,7.8000000000017735,Rain,24000
0600200011458,06,002,0001,1458,8266.0,64474.80000000967,7.80000000000117,Rain,24000
0600200010318,06,002,0001,0318,13650.0,106470.00000002533,7.800000000001856,Rain,24000
0600200010680,06,002,0001,0680,12667.0,98802.60000002247,7.800000000001774,Rain,24000
0600200010712,06,002,0001,0712,16792.0,130977.60000003448,7.800000000002053,Rain,24000
0600200010746,06,002,0001,0746,17500.0,136500.00000002643,7.80000000000151,Rain,24000
0600200010750,06,002,0001,0750,21615.0,168596.99999997852,7.799999999999006,Rain,24000
0600200010765,06,002,0001,0765,17334.0,135205.20000002836,7.800000000001636,Rain,24000
0600200010816,06,002,0001,0816,9994.0,77953.2000000147,7.800000000001471,Rain,24000
0600200011123,06,002,0001,1123,9422.0,73491.60000001303,7.800000000001383,Rain,24000
0600200011227,06,002,0001,1227,19151.0,149377.8000000072,7.800000000000376,Rain,24000
0600200011265,06,002,0001,1265,15638.0,121976.40000003112,7.80000000000199,Rain,24000
060020001127A,06,002,0001,127A,18291.0,142669.80000001722,7.800000000000941,Rain,24000
0600200010801,06,002,0001,0801,21416.0,167044.79999998084,7.799999999999105,Rain,24000
0600200010835,06,002,0001,0835,17270.0,134706.0000000291,7.800000000001686,Rain,24000
0600200010924,06,002,0001,0924,19386.0,151210.80000000447,7.800000000000231,Rain,24000
0600200011439,06,002,0001,1439,10954.0,85441.20000001749,7.800000000001597,Rain,24000
0600200011462,06,002,0001,1462,13706.0,106906.8000000255,7.800000000001861,Rain,24000
0600200010322,06,002,0001,0322,14773.0,115229.4000000286,7.800000000001936,Rain,24000
060020001077A,06,002,0001,077A,18408.0,143582.40000001586,7.800000000000861,Rain,24000
0600200010981,06,002,0001,0981,5172.0,40341.60000000067,7.8000000000001295,Rain,24000
0600200011513,06,002,0001,1513,23388.0,182426.39999995788,7.7999999999981995,Rain,24000
0600200011528,06,002,0001,1528,8437.0,65808.60000001016,7.800000000001204,Rain,24000
0600200011301,06,002,0001,1301,30706.0,239506.7999998727,7.799999999995854,Rain,24000
0600200011053,06,002,0001,1053,16372.0,127701.60000003326,7.800000000002031,Rain,24000
0600200011072,06,002,0001,1072,14426.0,112522.8000000276,7.800000000001913,Rain,24000
0600200010731,06,002,0001,0731,14382.0,112179.60000002747,7.800000000001909,Rain,24000
060020001166A,06,002,0001,166A,4462.0,34803.5999999986,7.799999999999686,Rain,24000
0600200011710,06,002,0001,1710,4946.0,38578.80000000001,7.8000000000000025,Rain,24000
060020001006A,06,002,0001,006A,3835.0,29912.99999999811,7.799999999999507,Rain,24000
0600200010074,06,002,0001,0074,2422.0,18891.599999999136,7.799999999999644,Rain,24000
0600200011655,06,002,0001,1655,13757.0,107304.60000002565,7.800000000001864,Rain,24000
0600200011636,06,002,0001,1636,4858.0,37892.399999999754,7.799999999999949,Rain,24000
0601000010362,06,010,0001,0362,9134.0,71245.20000001219,7.800000000001335,Rain,24000
0600200011640,06,002,0001,1640,6309.0,4542.479999999657,0.7199999999999456,Rain,2700
0600200011617,06,002,0001,1617,11442.0,8238.240000000906,0.7200000000000791,Rain,2700
0600200011621,06,002,0001,1621,7196.0,5181.119999999883,0.7199999999999837,Rain,2700
0600200010676,06,002,0001,0676,15358.0,11057.759999998341,0.719999999999892,Rain,2700
0600200010727,06,002,0001,0727,26366.0,18983.5199999977,0.7199999999999128,Rain,2700
0600200011142,06,002,0001,1142,16974.0,12221.279999997283,0.71999999999984,Rain,2700
0600200010411,06,002,0001,0411,17020.0,12254.399999997253,0.7199999999998385,Rain,2700
0600200011481,06,002,0001,1481,15369.0,11065.679999998334,0.7199999999998916,Rain,2700
0600200011068,06,002,0001,1068,28751.0,20700.720000000478,0.7200000000000166,Rain,2700
0600200010708,06,002,0001,0708,12660.0,9115.200000000108,0.7200000000000085,Rain,2700
0600200011458,06,002,0001,1458,8266.0,5951.520000000155,0.7200000000000187,Rain,2700
0600200010318,06,002,0001,0318,13650.0,9827.99999999946,0.7199999999999604,Rain,2700
0600200010680,06,002,0001,0680,12667.0,9120.240000000103,0.7200000000000082,Rain,2700
0600200010712,06,002,0001,0712,16792.0,12090.239999997402,0.7199999999998453,Rain,2700
0600200010746,06,002,0001,0746,17500.0,12599.999999996939,0.7199999999998251,Rain,2700
0600200010750,06,002,0001,0750,21615.0,15562.799999994244,0.7199999999997337,Rain,2700
0600200010765,06,002,0001,0765,17334.0,12480.479999997047,0.7199999999998297,Rain,2700
0600200010816,06,002,0001,0816,9994.0,7195.680000000595,0.7200000000000596,Rain,2700
0600200011123,06,002,0001,1123,9422.0,6783.840000000449,0.7200000000000477,Rain,2700
0600200011227,06,002,0001,1227,19151.0,13788.719999995858,0.7199999999997837,Rain,2700
0600200011265,06,002,0001,1265,15638.0,11259.359999998158,0.7199999999998822,Rain,2700
060020001127A,06,002,0001,127A,18291.0,13169.51999999642,0.7199999999998044,Rain,2700
0600200010801,06,002,0001,0801,21416.0,15419.519999994374,0.7199999999997373,Rain,2700
0600200010835,06,002,0001,0835,17270.0,12434.39999999709,0.7199999999998314,Rain,2700
0600200010924,06,002,0001,0924,19386.0,13957.919999995704,0.7199999999997784,Rain,2700
0600200011439,06,002,0001,1439,10954.0,7886.88000000084,0.7200000000000767,Rain,2700
0600200011462,06,002,0001,1462,13706.0,9868.319999999423,0.7199999999999579,Rain,2700
0600200010322,06,002,0001,0322,14773.0,10636.559999998724,0.7199999999999136,Rain,2700
060020001077A,06,002,0001,077A,18408.0,13253.759999996344,0.7199999999998014,Rain,2700
0600200010981,06,002,0001,0981,5172.0,3723.839999999602,0.719999999999923,Rain,2700
0600200011513,06,002,0001,1513,23388.0,16839.359999994234,0.7199999999997535,Rain,2700
0600200011528,06,002,0001,1528,8437.0,6074.640000000199,0.7200000000000235,Rain,2700
0600200011301,06,002,0001,1301,30706.0,22108.320000002754,0.7200000000000897,Rain,2700
0600200011053,06,002,0001,1053,16372.0,11787.839999997677,0.7199999999998581,Rain,2700
0600200011072,06,002,0001,1072,14426.0,10386.719999998952,0.7199999999999274,Rain,2700
